year,month,day,hour,min,sec,lon,lat,depth,mag
2013,2,16,12,6,57.153,175.161,-40.69,39.176,3.391
2013,2,16,15,1,43.959,178.94,-38.368,24.825,3.016
2013,2,17,12,1,29.474,173.983,-41.791,18.686,4.3
2013,2,17,15,38,52.604,172.946,-40.072,9.24,3.077
2013,2,22,18,21,53.234,177.374,-39.248,24.805,4.8
2013,2,25,5,32,57.269,177.049,-39.485,26.224,3.002
2013,2,27,13,48,27.447,174.037,-42.161,29.43,3.156
2013,2,28,19,49,25.436,177.452,-40.209,7.544,3.323
2013,3,1,5,43,53.973,177.2,-40.101,11.606,3.251
2013,3,3,13,0,10.304,172.882,-43.688,20.703,3.307
2013,3,4,4,46,28.35,168.556,-44.218,5.003,3.8
2013,3,4,7,5,59.775,175.977,-40.52,24.121,3.364
2013,3,5,10,51,53.158,173.307,-39.812,0.238,3.66
2013,3,6,12,50,43.539,174.233,-41.655,14.473,3.3
2013,3,7,16,59,56.068,174.299,-41.83,19.034,3.383
2013,3,7,21,15,16.873,174.991,-41.459,33.994,3.176
2013,3,9,0,59,43.963,176.945,-39.601,27.863,3.258
2013,3,9,15,41,50.108,178.78,-37.592,34.026,3.174
2013,3,9,22,52,17.393,167.198,-45.786,5.197,3.066
2013,3,10,10,0,56.957,165.747,-46.867,5,3.232
2013,3,10,17,25,36.17,179.006,-37.495,20.052,3.842
2013,3,11,16,2,31.667,178.28,-36.762,3.687,3.13
2013,3,12,15,54,46.395,177.928,-38.573,19.199,3.054
2013,3,14,17,36,28.663,168.256,-44.427,5,4.6
2013,3,17,3,5,42.951,174.929,-36.779,9.426,3.8
2013,3,19,13,37,42.815,170.979,-43.106,5,3.5
2013,3,20,21,30,28.441,167.685,-44.782,5.183,3.9
2013,3,21,11,15,54.725,176.095,-40.942,27.322,4.4
2013,3,22,17,3,31.861,179.043,-38.228,38.577,3.994
2013,3,25,13,56,56.318,166.138,-44.739,33.002,3.434
2013,4,2,0,51,48.654,169.571,-44.422,5,3.408
2013,4,4,11,42,5.197,176.606,-39.29,17.407,3.071
2013,4,6,14,20,39.363,176.825,-39.895,38.835,3.018
2013,4,9,5,57,36.909,177.137,-37.569,9.566,3.27
2013,4,9,7,23,50.483,176.827,-39.943,35.17,3.271
2013,4,16,21,6,54.556,169.65,-44.015,5,3.033
2013,4,19,19,20,5.201,172.899,-43.239,26.445,3.346
2013,4,20,3,29,41.442,172.661,-40.951,11.149,3.557
2013,4,21,9,35,10.437,176.85,-40.136,21.358,3.194
2013,4,21,10,27,0.826,177.613,-37.802,4.652,3.522
2013,4,23,6,11,17.048,176.722,-39.97,38.094,3.257
2013,4,23,23,15,45.412,175.293,-40.902,28.365,3.544
2013,5,3,18,8,27.745,177.915,-38.428,20.193,3.251
2013,5,6,4,19,10.676,175.127,-41.393,32.62,3.676
2013,5,6,19,17,54.281,175.427,-38.946,11.163,3.297
2013,5,6,19,22,57.811,173.748,-42.121,20.148,4.2
2013,5,14,2,58,29.678,172.75,-42.236,18.45,3.232
2013,5,15,4,32,55.351,167.373,-44.023,5.197,3.462
2013,5,15,7,28,28.383,166.929,-45.412,16.719,3.53
2013,5,15,13,39,30.779,173.157,-42.816,36.576,3.172
2013,5,15,16,32,43.229,179.11,-38.351,32.283,3.107
2013,5,17,3,59,7.982,172.35,-43.665,8.105,3.9
2013,5,17,15,43,23.084,177.445,-38.579,36.198,3.774
2013,5,19,8,22,37.635,167.422,-45.364,5.192,4
2013,5,19,9,13,59.809,177.559,-39.025,25.498,3.019
2013,5,19,12,54,15.158,175.195,-39.166,5.893,3.498
2013,5,19,19,38,21.528,166.059,-46.398,5.183,3.15
2013,5,26,12,50,33.54,171.648,-43.24,6.582,3.02
2013,5,27,3,21,13.181,175.234,-39.194,6.758,3.143
2013,5,28,2,21,27.413,174.731,-40.896,9.624,3.614
2013,5,28,8,16,2.357,176.951,-39.667,39.994,3.565
2013,5,28,15,1,58.575,174.401,-41.59,17.567,3.281
2013,5,30,4,34,5.184,169.013,-43.943,5.059,4
2013,5,31,17,36,2.215,172.981,-43.358,31.602,3.614
2013,6,1,15,38,1.223,172.358,-41.332,1.277,3.085
2013,6,2,2,15,29.654,167.408,-44.461,5,3.144
2013,6,4,21,51,11.578,175.743,-37.035,10.019,3.242
2013,6,4,22,19,39.664,177.41,-39.278,23.468,3.081
2013,6,5,4,35,57.129,178.018,-37.76,39.379,4.204
2013,6,5,10,24,54.124,166.145,-46.236,12,3.625
2013,6,7,21,52,0.224,176.644,-39.5,16.889,3.748
2013,6,8,2,29,0.632,166.136,-46.32,5,3.639
2013,6,10,0,34,14.183,177.398,-39.159,21.178,4.5
2013,6,10,5,32,28.421,173.099,-42.546,22.598,3.8
2013,6,10,7,31,15.01,177.82,-38.469,38.589,3.901
2013,6,11,23,7,27.818,179.671,-37.47,26.764,3.857
2013,6,12,2,22,5.791,177.074,-39.402,19.779,4
2013,6,12,7,29,53.6,172.384,-41.717,14.892,3.05
2013,6,13,12,50,12.478,166.004,-47.316,12,3.155
2013,6,14,19,1,13.884,177.392,-38.758,30.017,3.464
2013,6,16,13,46,28.231,165.639,-46.082,12,3.536
2013,6,17,8,37,47.655,169.733,-44.552,5,3.069
2013,6,20,3,23,50.452,171.938,-42.129,7.791,3.7
2013,6,20,3,54,11.556,176.889,-40.31,24.147,3.517
2013,6,25,8,48,56.504,167.747,-44.545,5,4.1
2013,7,3,11,5,55.068,173.739,-42.453,26.889,3.006
2013,7,3,19,41,7.405,168.012,-44.617,5.117,4.7
2013,7,5,8,21,35.915,172.529,-40.51,5.17,3.317
2013,7,7,13,25,38.608,178.694,-39.2,15.635,4.1
2013,7,8,0,25,43.408,166.268,-46.184,5,3.066
2013,7,10,9,24,49.498,177.653,-38.326,39.678,3.228
2013,7,11,15,6,57.862,179.493,-38.785,30.675,3.267
2013,7,12,0,11,17.989,171.959,-42.909,8.353,3.7
2013,7,16,0,14,30.021,179.117,-38.298,7.053,3.096
2013,7,19,11,57,40.448,171.932,-41.78,11.592,3.493
2013,7,21,5,9,30.528,174.323,-41.598,15.605,6.6
2013,7,26,6,55,18.158,167.199,-45.036,5.197,3.723
2013,7,26,19,55,5.029,178.796,-38.477,26.094,3.279
2013,7,28,3,44,10.704,171.392,-43.512,5,3.257
2013,7,28,4,22,12.175,177.046,-37.489,5.82,3.032
2013,7,31,10,43,51.257,178.729,-36.963,12,4.3
2013,8,1,17,44,31.452,176.95,-39.848,36.992,3.075
2013,8,2,22,8,11.243,179.093,-38.356,25.952,3.099
2013,8,5,16,39,30.896,178.373,-37.382,39.219,3.036
2013,8,6,17,27,35.201,172.171,-43.225,11.328,3.299
2013,8,7,3,34,24.589,174.906,-39.301,29.023,3.319
2013,8,9,10,49,30.616,175.256,-39.295,26.094,3.26
2013,8,9,14,58,32.043,174.382,-40.412,32.422,3.244
2013,8,9,23,25,9.253,171.243,-43.534,5,3.7
2013,8,11,0,4,2.098,172.827,-43.696,6.954,3.284
2013,8,11,16,32,51.449,177.831,-38.541,29.258,3.203
2013,8,11,16,48,54.356,172.659,-43.634,22.248,3.6
2013,8,18,4,46,4.722,166,-47.237,5,4.719
2013,8,18,13,19,38.912,178.018,-38.485,28.555,3.132
2013,8,26,5,20,19.382,168.128,-44.337,5,3.001
2013,8,30,11,59,46.04,166.085,-46.058,12,3.04
2013,9,1,16,51,23.533,178.525,-38.62,22.109,3.155
2013,9,2,14,55,56.981,176.839,-39.344,24.453,3.586
2013,9,5,7,37,16.49,169.53,-44.459,12.197,3.9
2013,9,5,20,21,4.722,179.53,-37.321,33,3.189
2013,9,6,18,7,0.594,175.883,-38.564,5,3.266
2013,9,6,21,16,50.206,172.363,-41.387,2,3.318
2013,9,9,6,40,43.76,166.285,-46.411,12,3.838
2013,9,10,14,58,18.735,175.153,-40.994,27.617,3.238
2013,9,11,17,11,10.211,175.629,-40.022,18.242,3.8
2013,9,13,4,42,40.653,176.78,-39.624,26.599,3.681
2013,9,13,12,31,34.246,178.234,-39.555,28.849,3.136
2013,9,14,8,48,43.308,168.727,-43.706,5,3.058
2013,9,14,11,44,40.632,172.335,-41.26,14.41,3.347
2013,9,15,20,15,29.354,178.532,-39.561,9.398,3.138
2013,9,20,4,23,29.33,172.438,-43.597,4.89,3.9
2013,9,21,6,18,38.655,175.124,-40.274,34.401,3.121
2013,9,21,13,34,3.403,174.818,-40.069,25.112,3.074
2013,9,25,2,59,6.537,177.724,-39.294,21.687,3.657
2013,9,25,11,21,13.016,176.966,-39.802,33.634,3.144
2013,9,25,15,4,43.77,169.83,-44.298,5,3.013
2013,9,27,3,19,29.65,169.64,-44.049,5,3.142
2013,9,30,14,45,56.721,177.246,-37.653,5.105,4.1
2013,10,3,1,26,23.094,170.099,-44.41,5,3.238
2013,10,3,12,34,1.334,167.088,-45.06,12.195,3.822
2013,10,3,16,37,53.152,166.007,-45.386,5,3.103
2013,10,7,9,48,53.227,169.948,-44.052,5,3.9
2013,10,8,9,38,45.669,178.861,-38.314,28.877,3.179
2013,10,8,20,59,57.939,171.952,-43.343,5,3.078
2013,10,10,11,0,41.161,177.045,-39.539,26.427,3.374
2013,10,10,15,38,51.625,176.741,-40.342,16.311,4.1
2013,10,11,0,30,55.775,178.642,-36.874,5.513,3.088
2013,10,11,8,42,51.946,165.915,-46.783,12,3.774
2013,10,13,11,54,33.802,168.1,-44.399,5,3.6
2013,10,14,22,56,18.039,167.971,-44.575,8.516,4.2
2013,10,15,5,10,5.909,176.184,-40.515,22.578,3.55
2013,10,15,21,8,11.288,178.552,-37.039,33.197,3.4
2013,10,16,21,29,30.916,165.949,-46.361,12,3.61
2013,10,21,23,29,34.183,170.665,-43.332,5,3.7
2013,10,23,7,45,1.775,168.631,-44.478,5,3.309
2013,10,24,5,39,18.151,179.686,-37.701,20.987,3.644
2013,10,26,23,48,34.499,173.357,-40.545,8.427,3.127
2013,10,27,14,39,10.583,175.476,-40.646,31.168,3.179
2013,10,30,20,45,36.764,170.718,-43.464,5,3.7
2013,11,1,23,50,1.448,166.392,-46.128,5,3.124
2013,11,2,16,33,16.529,174.889,-39.13,26.386,3.878
2013,11,5,14,51,3.579,166.025,-46.539,5,4
2013,11,7,1,31,0.236,167.941,-44.261,5,3.068
2013,11,11,9,40,15.047,176.752,-39.629,31.133,3.065
2013,11,12,18,37,23.653,177.851,-38.596,33.477,3.496
2013,11,13,7,54,50.823,166.221,-46.358,12,4.5
2013,11,13,14,32,29.025,177.44,-37.329,12,3.8
2013,11,17,15,46,22.979,176.916,-40.5,5.404,4.2
2013,11,17,19,3,58.998,174.568,-41.166,39.678,3.34
2013,11,18,10,36,22.418,172.552,-43.607,9.336,4.3
2013,11,21,22,36,18.235,176.95,-39.613,27.671,3.297
2013,11,22,8,26,22.075,175.031,-40.108,14.343,3.188
2013,11,23,17,32,24.038,171.241,-43.115,5,3.135
2013,11,25,4,25,19.886,168.877,-46.261,12.018,3.137
2013,11,25,15,6,53.514,179.561,-37.404,14.474,3.209
2013,11,26,14,57,25.89,178.946,-38.572,14.519,3.012
2013,11,30,12,56,22.615,171.964,-43.343,9.004,3.154
2013,11,30,15,8,45.679,171.618,-42.017,5,3.7
2013,12,3,0,13,2.318,176.97,-39.709,39.279,3.135
2013,12,3,9,35,16.128,177.81,-37.069,5.02,3.338
2013,12,3,20,11,57.568,176.016,-40.46,24.247,3.09
2013,12,6,2,56,29.727,167.846,-44.526,12,4.2
2013,12,8,12,57,30.671,178.931,-37.735,31.355,3.675
2013,12,11,17,27,41.048,178.878,-38.059,12,3.052
2013,12,11,23,59,11.341,169.519,-44.019,5,4.4
2013,12,13,2,25,32.229,177.268,-37.678,5,3.176
2013,12,14,21,19,5.108,177.061,-39.458,33.242,3.51
2013,12,15,23,8,6.956,172.197,-41.523,5.064,3.22
2013,12,16,12,7,24.965,166.063,-46.161,5,5.7
2013,12,18,11,44,39.471,172.747,-43.48,9.57,3.346
2013,12,23,10,25,10.733,177.671,-38.768,29.421,3.049
2013,12,24,0,6,34.205,174.915,-40.072,15.75,3.206
2013,12,26,12,12,32.855,171.368,-42.481,11.687,3.195
2014,1,1,12,25,0.76,178.254,-38.392,26.323,3.026
2014,1,1,15,26,24.222,175.249,-40.797,37.87,3.646
2014,1,3,23,37,24.486,166.023,-46.236,12,3.605
2014,1,5,9,28,36.078,166.998,-45.379,12.005,3.289
2014,1,6,22,54,43.425,176.513,-40.662,22.674,3.334
2014,1,7,16,3,7.182,172.927,-42.933,33.424,3.638
2014,1,9,10,46,25.357,175.343,-41.038,20.351,3.7
2014,1,11,23,12,11.421,176.982,-38.479,10.486,3.19
2014,1,12,11,49,23.885,167.464,-44.829,5.003,3.073
2014,1,20,2,52,45.985,175.865,-40.621,34.18,6.3
2014,1,23,17,35,27.001,172.874,-42.805,36.992,3.407
2014,1,23,18,22,9.656,172.432,-41.068,5.192,3.473
2014,1,24,11,52,20.671,173.548,-39.664,9.573,3.824
2014,1,26,2,48,18.553,168.814,-45.279,5.117,3.04
2014,1,28,13,43,1.399,166.888,-45.028,12.027,3.036
2014,1,28,19,37,10.736,177.746,-38.648,20.732,3.251
2014,1,31,3,31,52.953,174.791,-41.13,35.373,3.412
2014,2,1,0,41,25.107,173.159,-42.328,16.24,4
2014,2,1,17,21,9.815,167.112,-46.02,29.844,4.1
2014,2,8,2,2,9.775,176.325,-39.654,38.064,3.087
2014,2,8,19,24,59.08,177.182,-38.95,32.957,3.61
2014,2,10,13,45,36.339,177.53,-38.804,28.665,3.433
2014,2,14,4,17,21.548,178.37,-38.203,20.93,3.937
2014,2,16,3,2,29.781,172.159,-42.382,11.547,3.153
2014,2,16,13,50,18.687,168.202,-43.993,5.003,4.5
2014,2,17,0,20,47.25,175.061,-39.197,27.385,3.03
2014,2,18,22,34,28.639,176.236,-39.869,29.223,3.228
2014,2,19,4,55,46.54,165.83,-46.445,33.002,3.434
2014,2,21,15,28,20.408,175.844,-38.896,6.819,3.491
2014,2,24,21,39,6.52,168.318,-44.345,5.005,3.8
2014,3,2,11,25,59.355,179.111,-37.186,26.01,3.418
2014,3,6,2,16,25.137,178.997,-37.494,19.825,3.08
2014,3,7,9,21,28.082,172.483,-43.609,8.809,3.392
2014,3,7,11,20,5.137,179.168,-37.846,19.415,3.033
2014,3,9,1,56,46.178,176.354,-40.739,24.728,3.23
2014,3,10,15,32,29.048,178.28,-38.043,5.037,3.476
2014,3,12,0,38,57.394,168.346,-44.64,5.183,3.094
2014,3,13,8,32,5.672,165.957,-47.419,12,3.506
2014,3,16,12,11,30.259,176.972,-39.771,36.255,3.797
2014,3,18,21,43,11,177.591,-39.377,24.641,3.365
2014,3,21,5,50,36.839,176.043,-40.26,34.288,3.369
2014,3,22,22,51,31.353,166.443,-45.122,12.018,3.107
2014,3,25,5,31,55.902,176.921,-39.498,22.374,3.117
2014,3,28,16,24,35.481,169.694,-44.196,12.197,3.179
2014,3,29,8,11,20.788,166.084,-46.318,5.005,3.315
2014,3,30,0,44,6.146,171.454,-43.123,5.183,3.219
2014,3,31,1,1,19.473,176.552,-39.97,17.305,5.2
2014,4,4,14,18,33.809,178.281,-36.752,6.396,3.37
2014,4,5,14,51,4.862,170.728,-43.209,5.018,3.256
2014,4,7,9,16,47.131,170.625,-45.132,12.002,3.327
2014,4,8,15,52,1.378,176.354,-40.369,32.786,3.076
2014,4,9,22,55,26.032,173.252,-43.406,30.078,3.336
2014,4,12,23,10,26.706,175.343,-41.149,27.957,3.127
2014,4,13,0,24,31.892,166.886,-45.403,12.037,3.331
2014,4,15,8,22,7.794,178.865,-37.479,34.772,3.358
2014,4,15,13,20,7.761,177.096,-38.42,9.709,3.9
2014,4,15,23,7,1.301,173.212,-39.889,12.055,3.103
2014,4,20,23,41,7.159,170.45,-45.073,5,3.016
2014,4,21,3,10,11.138,178.631,-39.253,4.001,3.354
2014,4,21,16,35,16.822,176.884,-39.71,28.959,3.301
2014,4,22,22,35,36.822,167.287,-44.717,5.003,3.528
2014,4,23,10,48,49.949,176.758,-40.365,16.302,3.406
2014,4,25,8,21,6.774,166.642,-45.155,33.005,3.372
2014,4,27,16,40,0.205,170.996,-43.121,5,3.005
2014,4,28,9,52,20.712,178.472,-37.876,19.312,3.649
2014,4,28,14,50,47.209,166.396,-45.282,5.003,3.194
2014,5,1,0,6,21.49,174.797,-40.112,35.839,3.187
2014,5,3,20,13,24.28,176.865,-39.935,31.433,3.322
2014,5,3,23,47,13.083,174.998,-40.239,15.609,3.53
2014,5,5,10,53,48.859,168.396,-44.64,5,3.118
2014,5,6,11,9,33.579,168.263,-44.396,0.804,3.127
2014,5,6,11,48,46.283,168.758,-43.723,5,3.01
2014,5,9,5,42,17.319,165.854,-46.827,12,3.284
2014,5,9,20,44,7.674,178.488,-38.984,27.544,3.449
2014,5,10,2,11,48.884,172.418,-43.56,5.059,3.7
2014,5,10,20,51,23.164,177.644,-37.799,12.602,3.167
2014,5,11,23,46,41.374,177.875,-38.54,19.317,3.287
2014,5,12,15,33,25.14,178.026,-38.004,36.615,3.145
2014,5,17,17,57,22.283,167.154,-45.196,12.002,3.214
2014,5,18,15,24,5.691,168.335,-44.428,5.234,3.147
2014,5,18,21,20,57.108,166.62,-46.389,5.234,3.183
2014,5,19,16,49,32.53,172.361,-41.305,2.062,3.157
2014,5,20,8,11,39.225,167.065,-45.14,12.002,3.052
2014,5,20,18,18,44.961,178.009,-38.718,25.397,3.937
2014,5,23,3,12,47.564,173.569,-39.614,9.017,3.28
2014,5,25,6,24,13.857,166.074,-46.023,5,3.32
2014,5,25,7,26,31.845,169.456,-43.985,5,3.7
2014,5,26,11,54,12.388,171.898,-43.513,9.922,3.428
2014,5,27,14,44,2.038,173.143,-42.003,16.543,3.072
2014,5,27,20,18,24.542,178.47,-38.376,26.547,3.505
2014,5,28,10,26,37.449,176.649,-40.321,25.62,4.7
2014,5,29,15,24,59.084,176.401,-35.769,35.432,3.189
2014,5,30,3,47,14.659,173.876,-42.047,34.274,3.452
2014,6,1,16,2,49.518,177.522,-39.129,25.876,3.322
2014,6,2,9,20,30.333,176.235,-38.325,8.806,3.052
2014,6,5,14,41,16.786,166.426,-46.485,5,3.563
2014,6,6,4,14,17.661,177.718,-39.268,25.638,3.399
2014,6,8,14,51,31.192,175.972,-38.55,10.611,3.134
2014,6,13,12,4,36.83,179.064,-37.277,19.078,3.65
2014,6,14,11,47,47.971,168.601,-44.153,5,3.018
2014,6,15,2,20,3.64,179.147,-37.863,31.64,3.043
2014,6,15,21,56,6.189,178.067,-37.169,39.793,3.52
2014,6,17,16,9,17.311,170.007,-44.376,7.578,3.225
2014,6,18,23,4,11.64,174.463,-41.869,26.523,4.3
2014,6,21,10,18,19.484,175.523,-40.842,27.733,3.186
2014,6,21,11,53,58.183,167.243,-44.877,33.178,3.093
2014,6,23,19,45,32.298,167.616,-44.994,31.179,3.477
2014,6,23,20,37,48.08,176.215,-39.644,39.859,3.283
2014,6,25,6,20,48.521,167.792,-44.625,9.922,3.057
2014,6,25,12,17,32.436,176.487,-40.593,24.112,3.11
2014,6,27,20,52,57.616,167.07,-45.175,8.907,3.345
2014,7,3,12,42,42.569,165.997,-46.265,12,3.003
2014,7,3,13,48,6.621,176.015,-40.456,24.367,3.399
2014,7,6,4,54,9.176,178.679,-37.567,32.796,4.1
2014,7,6,15,59,34.132,176.841,-39.776,28.15,3.195
2014,7,7,10,50,39.352,166.181,-47.045,33.197,3.281
2014,7,9,9,36,16.113,165.749,-46.769,12,3.065
2014,7,10,14,27,38.014,166.82,-45.267,12.055,3.095
2014,7,13,9,53,11.499,165.733,-46.14,5,4.2
2014,7,16,14,15,54.798,174.799,-39.25,23.06,3.228
2014,7,20,5,10,52.702,166.219,-46.256,12,3.717
2014,7,23,15,35,6.748,173.795,-41.726,16.949,3.445
2014,7,26,7,57,13.864,177.214,-39.475,19.764,3.57
2014,7,27,12,18,14.486,176.796,-39.954,38.612,3.196
2014,7,31,14,49,18.065,179.614,-38.043,21.5,3.044
2014,8,2,1,37,56.241,179.006,-38.116,20.951,3.17
2014,8,4,23,44,18.852,172.387,-41.483,2.828,3.098
2014,8,6,19,16,31.876,166.43,-46.458,5,3.056
2014,8,6,23,3,51.968,166.25,-46.413,12,3.557
2014,8,7,14,30,4.802,176.427,-40.316,27.095,3.993
2014,8,8,8,24,0.135,166.028,-46.358,17.891,3.358
2014,8,8,20,6,45.413,171.937,-43.244,12.197,3.605
2014,8,9,10,49,27.616,172.668,-43.517,9.16,3.125
2014,8,11,5,30,57.495,172.785,-43.45,16.543,3.147
2014,8,13,21,34,49.156,176.689,-39.142,39.863,3.347
2014,8,14,19,39,32.313,167.972,-44.251,5,3.395
2014,8,14,20,37,19.043,176.672,-40.344,16.919,3.569
2014,8,14,21,46,32.757,169.55,-43.967,0,3.013
2014,8,16,2,51,38.129,172.693,-43.513,13.086,3.463
2014,8,16,23,11,25.708,173.859,-42.283,26.427,3.181
2014,8,17,11,51,8.424,167.266,-45.172,12.145,3.314
2014,8,18,20,45,50.61,173.32,-39.915,14.124,3.003
2014,8,19,2,24,31.345,173,-42.879,18.753,3.005
2014,8,22,13,36,17.102,167.091,-45.202,12,3.063
2014,8,23,15,36,25.314,169.193,-44.84,6.559,3.063
2014,8,24,7,25,40.567,174.832,-40.695,6.641,3.117
2014,8,26,21,59,25.857,175.087,-40.429,7.185,3.144
2014,8,27,21,29,4.542,177.192,-37.475,5.45,3.188
2014,8,29,0,29,3.028,175.11,-39.279,25.634,3.119
2014,8,31,2,0,49.192,177.569,-38.873,25.28,3.2
2014,9,2,16,37,43.208,168.676,-44.843,7.933,3.4
2014,9,3,16,18,44.962,175.051,-41.177,14.678,3.128
2014,9,3,20,39,8.493,166.669,-44.7,12.182,3.213
2014,9,4,15,28,33.653,178.198,-37.682,39.034,3.176
2014,9,7,9,53,55.447,178.139,-38.231,11.909,3.003
2014,9,7,22,52,21.026,174.609,-40.985,38.111,3.145
2014,9,8,5,11,9.84,168.097,-44.32,5,3.4
2014,9,8,12,28,29.453,170.831,-43.159,5,3.8
2014,9,11,18,26,10.239,174.783,-39.755,25.334,3.004
2014,9,12,0,18,11.295,172.785,-43.152,18.301,4.1
2014,9,14,18,30,20.498,176.794,-37.775,7.078,3.149
2014,9,16,19,28,42.162,174.841,-40.072,29.316,3.657
2014,9,17,16,8,21.385,166.134,-46.338,12,3.161
2014,9,17,19,2,48.647,166.911,-44.948,12.195,3.017
2014,9,19,17,55,35.072,173.855,-42.094,19.261,3.424
2014,9,21,1,50,25.39,169.612,-44.042,5,3.129
2014,9,21,15,6,23.991,176.186,-38.611,5.754,3.093
2014,9,21,20,35,13.763,173.841,-42.325,21.504,3.358
2014,9,22,1,20,3.088,169.555,-44.276,5,3.487
2014,9,23,2,34,56.791,167.933,-44.325,5,3.352
2014,9,25,21,58,20.601,179.038,-38.051,23.535,3.442
2014,9,26,7,4,17.825,178.388,-38.264,18.043,3.111
2014,9,30,15,29,54.992,172.143,-43.25,9.336,3.8
2014,9,30,23,0,29.913,177.152,-38.687,8.355,3.546
2014,10,1,20,58,4.051,172.688,-43.49,11.387,3.026
2014,10,2,4,59,16.958,179.126,-38.028,29,3.146
2014,10,2,19,33,16.67,177.988,-38.827,35.508,4.652
2014,10,3,0,26,50.603,166.149,-46.454,5.018,3.623
2014,10,6,0,24,2.668,175.233,-40.695,38.179,3.365
2014,10,6,21,51,8.634,176.827,-40.352,8.582,4.5
2014,10,8,6,45,20.073,177.796,-39.223,32.351,3.131
2014,10,8,8,29,57.598,167.808,-44.723,5.234,3.36
2014,10,9,7,5,58.091,168.727,-44.102,5.117,3.054
2014,10,11,17,22,10.859,175.232,-40.717,37.837,3.323
2014,10,11,18,46,49.757,166.606,-46.33,5,3.252
2014,10,13,4,45,46.487,166.609,-46.382,5.234,3.019
2014,10,13,5,13,41.573,165.867,-46.289,9.73,5.8
2014,10,18,18,42,43.776,176.864,-39.685,29.06,3.032
2014,10,21,1,59,1.547,178.948,-38.957,20.043,3.254
2014,10,21,11,32,47.609,167.687,-45.026,37.36,3.286
2014,10,22,1,22,8.237,167.005,-45.07,12,3.495
2014,10,22,4,30,14.159,170.816,-43.281,5,3.9
2014,10,23,5,9,24.68,177.411,-36.973,5,3.048
2014,10,26,17,51,37.16,168.251,-44.272,5.117,3.359
2014,10,28,22,57,14.428,177.521,-37.026,3.072,3.289
2014,10,29,4,37,54.542,178.737,-38.702,17.264,3.503
2014,10,30,16,6,8.197,172.395,-41.332,1.995,3.181
2014,11,1,15,0,7.754,167.46,-45.168,5.234,3.075
2014,11,2,6,45,30.001,170.252,-44.487,14.961,3.555
2014,11,5,19,4,3.55,174.578,-38.038,5,3.084
2014,11,6,14,43,10.173,175.715,-37.763,8.192,3.9
2014,11,7,10,19,13.293,166.697,-45.439,5,3.7
2014,11,8,5,51,21.729,167.943,-44.2,5.162,3.8
2014,11,12,8,27,39.928,166.157,-46.14,12,3.099
2014,11,14,1,14,2.608,171.953,-41.641,5.681,3.254
2014,11,15,0,58,32.682,167.549,-44.993,5,3.015
2014,11,15,9,58,33.796,173.967,-39.063,6.988,3.421
2014,11,16,1,45,6.518,175.213,-41.24,30.784,3.045
2014,11,16,5,7,49.926,176.847,-39.921,35.564,4.1
2014,11,17,4,25,44.226,173.925,-41.762,15.251,3.374
2014,11,17,23,16,47.632,172.481,-40.964,4.435,3.695
2014,11,19,8,3,49.18,178.757,-37.878,5.487,3.031
2014,11,20,7,9,32.14,178.467,-37.873,21.623,3.532
2014,11,23,19,12,6.323,179.191,-37.601,39.158,3.977
2014,11,27,17,36,15.093,176.93,-37.908,5.916,3.089
2014,11,30,9,1,55.789,178.423,-37.052,34.04,4.8
2014,12,1,12,2,25.9,179.741,-37.718,22.907,3.696
2014,12,2,8,32,7.187,178.276,-38.244,19.321,3.4
2014,12,7,16,8,16.83,174.414,-40.333,20.529,3.215
2014,12,9,13,29,59.076,171.944,-42.133,8.003,3.6
2014,12,10,7,42,36.924,179.178,-37.692,26.553,3.196
2014,12,12,8,2,9.211,165.91,-46.973,12,5
2014,12,12,13,37,4.148,172.368,-43.635,9.395,4.2
2014,12,13,16,15,47.568,166.203,-46.274,19.326,3.04
2014,12,14,13,46,12.032,167.16,-44.424,5,3.8
2014,12,17,1,13,33.428,167.467,-44.949,4.704,3.138
2014,12,17,10,13,15.707,176.923,-39.555,23.232,3.114
2014,12,17,12,7,38.235,167.262,-44.387,5,3.176
2014,12,17,17,42,45.273,166.807,-45.378,12,3.315
2014,12,19,12,51,22.482,177.984,-38.298,29.656,4.8
2014,12,25,2,32,14.587,166.582,-46.327,13.906,3.092
2014,12,25,4,5,22.981,177.398,-39.219,26.765,3.6
2014,12,25,16,25,31.817,172.274,-41.765,16.151,3.108
2014,12,25,21,34,23.508,166.802,-45.359,12,3.452
2014,12,28,2,31,20.338,175.529,-40.909,27.801,3.072
2014,12,30,7,26,54.582,167.768,-44.724,2.138,3.018
2015,1,1,8,24,57.607,175.241,-40.17,17.566,3.25
2015,1,1,18,21,14.122,178.876,-37.832,9.601,3.902
2015,1,2,13,2,53.535,169.385,-44.351,5,3.5
2015,1,5,12,20,53.186,179.699,-37.683,19.436,3.402
2015,1,5,17,48,41.753,171.252,-43.058,5.117,5.6
2015,1,8,8,52,24.483,174.408,-41.811,31.504,3.736
2015,1,9,15,49,15.253,173.861,-42.365,26.444,3.015
2015,1,9,22,51,14.843,178.338,-38.233,18.269,3.465
2015,1,12,5,12,43.607,176.072,-40.373,19.287,4.3
2015,1,13,17,12,1.648,175.517,-40.854,26.292,4.1
2015,1,14,14,52,31.728,166.664,-45.364,5.117,3.039
2015,1,15,7,44,59.863,172.429,-43.662,10.742,3.403
2015,1,15,7,53,56.262,177.352,-37.335,8.429,3.078
