,id,origin_time,latitude,longitude,depth,magnitude,counts,catalog_id,region_id,mag_id
2765,b'ci14720724',1274678467140,32.669,-115.8223333,10.535,4.15,1,,6602,1
2766,b'ci14723540',1274846249270,32.2035,-117.604,16.786,4.22,1,,5481,2
2767,b'ci14725676',1274992107890,32.2503333,-115.2881667,14.258,4.34,1,,6915,3
2768,b'ci14732212',1275494869610,32.1805,-115.1955,14.939,4.02,1,,6963,0
2769,b'ci14733516',1275588603780,32.7006667,-115.907,7.635,4.09,1,,6548,0
2770,b'ci10699845',1276207634120,32.1146667,-115.0905,14.944,4.14,1,,7012,1
2771,b'ci10700429',1276289471790,32.405,-115.1896667,14.977,4.27,1,,6966,2
2772,b'nn00312414',1276356565436,37.4531,-117.5215,5.3,4.4,1,,5600,4
2773,b'ci10701405',1276398537090,33.3833333,-116.4158333,11.156,4.45,1,,6266,4
2774,b'ci10701413',1276398560360,33.392,-116.3946667,4.196,4.23,1,,6325,2
2775,b'ci10703133',1276498947440,32.2345,-115.3095,9.993,4.46,1,,6864,4
2776,b'ci14745580',1276576018240,32.705,-115.9113333,8.756,5.71,1,,6548,17
2777,b'ci14745636',1276576567550,32.6996667,-115.9115,7.411,4.1,1,,6547,1
2778,b'ci14745932',1276577985530,32.6995,-115.95,10.519,4.39,1,,6547,3
2779,b'ci14746172',1276580056830,32.7088333,-115.9563333,5.328,4.35,1,,6548,3
2780,b'ci14747396',1276589687020,32.688,-115.9108333,3.536,4.15,1,,6547,1
2781,b'ci10160722',1276765538190,32.0748333,-115.004,9.934,4.13,1,,7011,1
2782,b'ci10724149',1277447872800,32.6188333,-115.7946667,6.413,4.17,1,,6657,1
2783,b'ci14774940',1278322235450,31.715,-114.9873333,8.486,4.36,1,,7056,3
2784,b'ci14776012',1278434285230,32.218,-115.3461667,1.464,4.27,1,,6864,2
2785,b'ci10736069',1278546813480,33.4173333,-116.4746667,12.318,5.42,1,,6267,14
2786,b'nn00314044',1279662510301,40.0581,-119.636,12.7,4.2,1,,4024,2
2787,b'nn00314505',1280488426792,38.622,-118.2112,11.1,4.1,1,,5146,1
2788,b'ci10771621',1281116371670,33.979,-116.4431667,7.177,4.05,1,,6272,0
2789,b'nc71442000',1281960317110,40.7711667,-125.1471667,22.849,4.37,1,,43,3
2790,b'ci10785477',1282686219960,32.3633333,-115.411,9.966,4.22,1,,6813,2
2791,b'ci10788765',1283097223420,32.1803333,-115.293,9.955,4.28,1,,6914,2
2792,b'ci10798005',1284461538000,32.0485,-115.1981667,9.939,4.96,1,,6962,9
2793,b'ci10798845',1284530993380,32.1646667,-115.2466667,13.745,4.48,1,,6914,4
2794,b'ci14844244',1284942602400,32.0261667,-115.1083333,9.939,4.75,1,,6962,7
2795,b'nn00429638',1285835855971,37.1398,-117.3805,6.5,4.3,1,,5730,3
2796,b'nc71464510',1286291727670,40.9511667,-124.8036667,23.55,4.39,1,,150,3
2797,b'nn00318065',1286313766460,37.1392,-117.3779,6.5,4.1,1,,5730,1
2798,b'ci14858988',1286852434230,32.1581667,-115.2898333,5.535,4.27,1,,6914,2
2799,b'nc71481596',1288486926160,38.644,-119.5706667,5.761,4.28,1,,4108,2
2800,b'ci10832573',1288899599550,32.8645,-115.9973333,13.146,4.57,1,,6549,5
2801,b'ci14894372',1291885348360,32.6173333,-115.7706667,4.078,4.01,1,,6657,0
2802,b'ci14895612',1292071946310,32.1633333,-115.2638333,13.005,4.71,1,,6914,7
2803,b'ci14898996',1292440607910,33.0326667,-115.5431667,13.299,4.37,1,,6768,3
2804,b'ci10859133',1292655882870,32.6696667,-115.8303333,9.918,4.15,1,,6602,1
2805,b'ci10861221',1293107855020,32.4533333,-115.5636667,14.943,4.31,1,,6762,3
2806,b'nc71506865',1294445416740,37.2871667,-121.6581667,9.593,4.1,1,,2116,1
2807,b'nc71508850',1294822263680,36.7711667,-121.4963333,7.661,4.5,1,,2288,5
2808,b'nn00326023',1295717365685,38.5374,-118.3814,8.8,4.2,1,,5081,2
2809,b'ci14920876',1295765244550,32.2165,-115.3213333,1.825,4.15,1,,6864,1
2810,b'ci10892285',1297639509540,32.1706667,-115.2835,13.415,4.08,1,,6914,0
2811,b'ci14937372',1298051255770,32.047,-115.0621667,14.929,5.09,1,,7011,10
2812,b'ci14937988',1298230479980,32.0468333,-115.2518333,9.908,4.5,1,,6913,5
2813,b'nc71527390',1298436581510,39.4993333,-122.9488333,11.431,4.29,1,,1129,2
2814,b'nc71048354',1298436614360,39.4938333,-122.9565,9.941,4.21,1,,1129,2
2815,b'nc71530230',1298945987010,38.8153333,-122.82,2.269,4.43,1,,1191,4
2816,b'nc71538646',1299419197910,40.4038333,-125.363,24.467,4.54,1,,3,5
2817,b'ci14960652',1301602975700,32.3391667,-115.2281667,10.63,4.35,1,,6916,3
2818,b'ci10922333',1302339529220,32.6055,-115.7236667,9.328,4.13,1,,6657,1
2819,b'nn00332476',1302481340865,38.3747,-118.7455,4.4,4.1,1,,4828,1
2820,b'nn00423257',1302732608318,38.3686,-118.7508,6.0,4.4,1,,4828,4
2821,b'nn00332883',1302732968676,38.3796,-118.7537,6.8,4.1,1,,4828,1
2822,b'nn00333159',1302874435611,38.3827,-118.7269,5.9,4.1,1,,4828,1
2823,b'nn00340803',1302888264967,38.3927,-118.7447,8.0,4.0,1,,4828,0
2824,b'nn00423604',1302947192037,38.2835,-118.2052,14.8,4.0,1,,5142,0
2825,b'nn00424006',1303001137080,38.3891,-118.7433,5.1,4.6,1,,4828,6
2826,b'nn00333406',1303001746120,38.3673,-118.7496,6.1,4.0,1,,4828,0
2827,b'nn00424319',1303931959804,38.4158,-118.7007,0.9,4.2,1,,4829,2
2828,b'ci14978940',1304458909820,36.3953333,-117.8703333,0.46,4.45,1,,5388,4
2829,b'nn00336893',1305217428996,38.4122,-118.7392,3.6,4.3,1,,4829,3
2830,b'nn00338685',1306525548443,38.437,-118.73,2.6,4.1,1,,4829,1
2831,b'ci15014900',1310349534040,32.8011667,-116.1498333,8.587,4.11,1,,6436,1
2832,b'ci15017828',1310726278090,31.9955,-115.1301667,9.939,4.05,1,,6961,0
2833,b'ci15020052',1311021633680,31.8165,-114.6905,9.884,4.31,1,,7196,3
2834,b'ci10990213',1312932639470,32.0911667,-116.3696667,10.724,4.11,1,,6312,1
2835,b'nc71619485',1313350026240,41.027,-125.1661667,20.594,4.1,1,,46,1
2836,b'nn00345424',1313615078761,38.4442,-118.7262,3.7,4.0,1,,4829,0
2837,b'nc71625245',1314187191290,37.5456667,-118.8721667,7.639,4.23,1,,4756,2
2838,b'nc71627835',1314429501150,36.5843333,-121.1808333,7.5,4.64,1,,2559,6
2839,b'ci11001205',1314910027950,34.3391667,-118.4748333,6.858,4.24,1,,4976,2
2840,b'ci11005933',1315945089440,32.081,-115.1751667,14.939,4.03,1,,6962,0
2841,b'ci11006189',1316011491020,33.953,-117.0758333,16.276,4.14,1,,5895,1
2842,b'nn00349954',1317452820547,38.8967,-118.7657,3.9,4.8,1,,4833,8
2843,b'ci15062948',1318521434120,31.8105,-116.0158333,5.491,4.26,1,,6483,2
2844,b'nc71664296',1318678949870,37.9068333,-118.5631667,7.253,4.03,1,,4949,0
2845,b'nc71671056',1319697429340,39.6055,-120.4715,11.974,4.73,1,,3248,7
2846,b'ci15071220',1320161902830,35.6806667,-117.6196667,6.124,4.1,1,,5515,1
2847,b'ci11047933',1325259269360,32.1413333,-115.2975,9.971,4.2,1,,6914,2
2848,b'nc71718846',1326794100520,40.528,-124.7825,23.579,4.28,1,,184,2
2849,b'ci15098716',1326893502420,32.4611667,-115.26,1.527,4.19,1,,6917,1
2850,b'nc71729135',1329108432810,38.7926667,-122.7431667,0.477,4.16,1,,1260,1
2851,b'nc71734741',1329167222770,41.1431667,-123.7903333,27.358,5.6,1,,658,16
2852,b'ci11066877',1329214168440,32.1991667,-115.2085,9.963,4.87,1,,6914,8
2853,b'nc71741671',1330147035500,40.2795,-124.3138333,19.4,4.28,1,,349,2
2854,b'ci15115905',1330478849170,32.2033333,-115.2825,9.962,4.2,1,,6915,2
2855,b'nc71766345',1334694695110,40.9736667,-124.4221667,19.019,4.15,1,,312,1
2856,b'ci15141665',1335648308420,32.1745,-115.2803333,9.653,4.15,1,,6914,1
2857,b'nc71776130',1336209803060,38.7956667,-122.7608333,1.825,4.25,1,,1260,2
2858,b'ci15153497',1337699184530,32.6768333,-115.7031667,8.833,4.03,1,,6657,0
2859,b'ci15162881',1339368342910,32.105,-115.735,10.606,4.02,1,,6652,0
2860,b'nn00380267',1340423517296,39.3178,-119.9904,6.4,4.2,1,,3725,2
2861,b'ci11129826',1341113120450,32.2071667,-115.3431667,2.821,4.64,1,,6864,6
2862,b'ci11129914',1341124566350,32.2131667,-115.2886667,9.641,4.68,1,,6915,6
2863,b'ci11129994',1341129260470,32.1863333,-115.267,9.641,4.09,1,,6914,0
2864,b'nc71812891',1341749148510,39.4795,-123.8041667,7.468,4.42,1,,587,4
2865,b'nc71819471',1342850661250,40.4116667,-125.3308333,5.871,5.19,1,,3,11
2866,b'nc71827401',1344238549120,35.9498333,-120.5028333,11.004,4.45,1,,3116,4
2867,b'ci15189073',1344407014160,33.9048333,-117.7916667,9.99,4.46,1,,5431,4
2868,b'ci15189281',1344443602050,33.9035,-117.7906667,10.23,4.12,1,,5431,1
2869,b'nc71828881',1344525866710,40.7633333,-125.1966667,24.561,4.38,1,,43,3
2870,b'ci15199593',1346008804810,33.0158333,-115.5363333,4.79,4.59,1,,6768,5
2871,b'ci15199681',1346009483040,33.0171667,-115.5536667,8.323,5.32,1,,6768,13
2872,b'ci15199689',1346009581090,33.0135,-115.5591667,4.387,4.89,1,,6768,8
2873,b'ci15199721',1346010012920,32.9866667,-115.5966667,9.783,4.35,1,,6767,3
2874,b'ci15200401',1346014678220,33.0185,-115.5403333,8.283,5.41,1,,6768,14
2875,b'ci15200489',1346015729150,33.0373333,-115.5346667,4.713,4.25,1,,6768,2
2876,b'ci15201297',1346021921860,32.9876667,-115.5885,4.8,4.31,1,,6767,3
2877,b'ci15201537',1346024005130,33.028,-115.5305,7.47,4.63,1,,6768,6
2878,b'ci15202921',1346042497000,33.0211667,-115.5195,4.17,4.93,1,,6768,9
2879,b'ci15204969',1346119279870,33.0043333,-115.5688333,4.423,4.24,1,,6768,2
2880,b'ci15207433',1346272260350,33.906,-117.7876667,9.05,4.13,1,,5431,1
2881,b'nc71839170',1347024228140,36.1206667,-119.9986667,10.012,4.06,1,,3693,0
2882,b'nc71842075',1347623597520,40.4426667,-124.1856667,26.944,4.43,1,,445,4
2883,b'ci15220393',1348527313690,31.8735,-114.9953333,9.614,4.04,1,,7057,0
2884,b'nc71847715',1348586109890,39.1678333,-123.1658333,10.841,4.51,1,,994,5
2885,b'ci15223417',1349166494960,32.8046667,-116.1438333,9.906,4.14,1,,6436,1
2886,b'ci15226257',1349656748340,33.0123333,-116.3115,10.798,4.16,1,,6322,1
2887,b'nc71859625',1350233587420,40.645,-125.2721667,23.088,4.0,1,,16,0
2888,b'ci15232441',1350615116230,32.18,-115.2095,9.624,4.01,1,,6914,0
2889,b'nc71863625',1350802509510,36.3096667,-120.856,8.619,5.29,1,,2837,12
2890,b'ci15267105',1356212265140,32.9966667,-116.2388333,7.065,4.02,1,,6379,0
2891,b'nc71920936',1358072897650,40.3875,-125.316,15.831,4.02,1,,2,0
2892,b'nc71928201',1359069951220,38.5598333,-119.6155,4.838,4.0,1,,4009,0
2893,b'nn00402688',1360714214393,38.0222,-118.0553,7.5,5.1,1,,5271,11
2894,b'nn00404523',1362065365891,38.0237,-118.0646,6.2,4.0,1,,5271,0
2895,b'ci15292545',1362174927580,35.8298333,-116.7996667,7.674,4.14,1,,6106,1
2896,b'nc71947725',1362332811350,40.3123333,-124.6685,14.071,4.18,1,,222,1
2897,b'ci15296281',1363020966060,33.5008333,-116.4581667,10.943,4.7,1,,6268,7
2898,b'nc71954065',1363252163330,38.8123333,-122.7861667,1.343,4.44,1,,1261,4
2899,b'nc71959700',1364145940940,40.6138333,-124.9688333,13.539,4.29,1,,110,2
2900,b'usb000fwth',1364679808200,40.453,-125.232,4.8,4.5,1,,14,5
2901,b'ci11286130',1366167478060,32.2405,-115.2698333,9.964,4.08,1,,6915,0
2902,b'ci15343145',1368648006230,33.6583333,-118.3721667,1.083,4.08,1,,5032,0
2903,b'nc71993641',1368884768860,40.2858333,-124.4603333,23.339,4.28,1,,305,2
2904,b'nc71996906',1369367228180,40.1918333,-121.0595,7.968,5.69,1,,2688,16
2905,b'nc71071964',1369367336990,40.1835,-121.0678333,-0.24,4.2,1,,2688,2
2906,b'nc71071969',1369367427920,40.186,-121.0631667,1.312,4.21,1,,2688,2
2907,b'nc71997821',1369382539510,40.1795,-121.0781667,3.65,4.86,1,,2688,8
2908,b'ci15350729',1369838283410,34.4061667,-119.9198333,7.12,4.8,1,,3676,8
2909,b'ci11339042',1374684362630,35.486,-118.2875,5.54,4.29,1,,5114,2
2910,b'nc72042291',1375496749930,40.8081667,-124.4018333,20.433,4.47,1,,311,4
2911,b'ci15396097',1377306990990,34.5666667,-120.9566667,2.798,4.06,1,,2725,0
2912,b'ci15396881',1377456628710,35.4803333,-118.2853333,1.159,4.19,1,,5114,1
2913,b'nn00421303',1377564703827,39.6696,-119.6841,13.9,4.2,1,,4020,2
2914,b'ci11364370',1379154336360,32.4113333,-115.2148333,9.955,4.08,1,,6917,0
2915,b'ci11373458',1381025181880,34.7091667,-116.2938333,0.846,4.28,1,,6397,2
2916,b'nc72086051',1381532737330,40.9835,-124.7498333,8.635,4.94,1,,188,9
2917,b'nc72103326',1383907616070,41.3256667,-125.2915,11.952,4.65,1,,23,6
2918,b'nc72119970',1386920997470,35.8113333,-119.8008333,21.746,4.08,1,,3787,0
2919,b'nc72125816',1387286881840,40.6915,-124.5063333,17.673,4.11,1,,266,1
2920,b'ci15447161',1387805966300,36.1405,-118.0648333,0.873,4.3,1,,5252,3
2921,b'nc72129596',1387880929840,40.5145,-124.8226667,9.819,4.3,1,,146,3
2922,b'ci11405954',1388017099630,32.4008333,-116.265,14.189,4.09,1,,6374,0
2923,b'nc72134626',1388643789700,40.29,-124.4526667,20.031,4.02,1,,305,0
2924,b'nc72141176',1389558286740,38.8135,-122.8161667,1.9,4.53,1,,1191,5
2925,b'ci11413954',1389778518870,34.143,-117.4425,2.934,4.43,1,,5633,4
2926,b'nc72145230',1390450241190,40.411,-125.3411667,23.362,4.63,1,,3,6
2927,b'nc72157621',1391715741030,35.526,-121.271,2.927,4.13,1,,2457,1
2928,b'nc72176091',1393527150020,35.8651667,-121.4993333,9.324,4.06,1,,2279,0
2929,b'nc72182046',1394428693430,40.8286667,-125.1338333,16.441,6.8,1,,44,28
2930,b'usc000n68h',1394429260690,40.6583,-125.201,10.0,4.3,1,,16,3
2931,b'nc72182106',1394430670900,40.6211667,-125.3605,18.726,4.35,1,,5,3
2932,b'nc72182306',1394447298520,40.7778333,-125.1915,18.883,4.47,1,,43,4
2933,b'ci15475329',1394676664030,36.1116667,-118.055,-1.316,4.39,1,,5252,3
2934,b'nc72185141',1394814755210,40.3481667,-124.6103333,19.005,4.0,1,,222,0
2935,b'nc72186031',1394941569720,40.8585,-125.0218333,24.12,4.01,1,,77,0
2936,b'ci15476961',1395062736870,34.134,-118.4861667,9.245,4.39,1,,4974,3
2937,b'nc72187346',1395138839280,40.6863333,-125.3328333,22.999,4.41,1,,5,4
2938,b'ci15481673',1396066182170,33.9325,-117.9158333,5.09,5.1,1,,5297,11
2939,b'ci15483001',1396128765930,33.9613333,-117.8923333,9.294,4.14,1,,5364,1
2940,b'ci37214496',1397909713010,35.4663333,-118.521,-0.828,4.24,1,,4924,2
2941,b'nc72229261',1401436113120,38.4065,-119.3641667,9.1,4.02,1,,4303,0
2942,b'ci15507801',1401676603930,34.0958333,-118.4911667,4.25,4.16,1,,4973,1
2943,b'nc72231201',1401753259680,40.3455,-124.4201667,18.121,4.14,1,,306,1
2944,b'ci15520985',1404579574090,34.2823333,-117.0266667,7.25,4.58,1,,5898,5
2945,b'nc72282711',1408875644070,38.2151667,-122.3123333,11.12,6.02,1,,1549,20
2946,b'ci37265488',1410092036570,32.2121667,-117.6125,14.855,4.02,1,,5481,0
2947,b'nc72316031',1411937113260,36.6255,-120.8336667,6.99,4.43,1,,2840,4
2948,b'nc72330211',1413728644460,40.2673333,-124.3726667,22.329,4.24,1,,349,2
2949,b'nn00465678',1414682193068,41.9104,-119.6185,0.0,4.1,1,,4043,1
2950,b'nn00466104',1415098078153,41.8817,-119.613,0.0,4.0,1,,4042,0
2951,b'nn00466248',1415172184418,41.9078,-119.6202,0.1,4.6,1,,4043,6
2952,b'nn00466315',1415200706782,41.886,-119.6155,0.7,4.1,1,,4042,1
2953,b'nn00466441',1415262886519,41.9061,-119.6573,5.2,4.7,1,,4043,7
2954,b'nn00466488',1415289481418,41.9055,-119.625,0.6,4.2,1,,4043,2
2955,b'nn00466637',1415343520544,41.9137,-119.6021,0.0,4.1,1,,4043,1
2956,b'nn00466648',1415347554864,41.8805,-119.6299,0.0,4.7,1,,4042,7
2957,b'nn00467446',1415803375657,41.8812,-119.6545,1.6,4.1,1,,4042,1
2958,b'nn00467620',1415860567489,41.9009,-119.6224,0.0,4.6,1,,4043,6
2959,b'nn00468207',1416212173500,41.9278,-119.6276,1.6,4.0,1,,4043,0
2960,b'nc72350156',1416464809290,36.806,-121.5358333,6.23,4.23,1,,2200,2
2961,b'nn00468854',1416590427763,41.8518,-119.6229,11.4,4.0,1,,4042,0
2962,b'nn00486460',1417670692034,41.8812,-119.6445,11.0,4.2,1,,4042,2
2963,b'nc72359931',1417698546420,40.388,-125.3838333,24.038,4.29,1,,2,2
2964,b'nn00471401',1418219458204,41.8773,-119.6316,8.8,4.1,1,,4042,1
2965,b'ci37298672',1419400311440,33.1851667,-115.6085,1.387,4.19,1,,6716,1
2966,b'ci37301704',1420341489480,34.6173333,-118.6301667,7.821,4.25,1,,4854,2
2967,b'nn00481243',1420365403113,41.8841,-119.6294,8.9,4.1,1,,4042,1
2968,b'nc72381011',1421232275040,40.3195,-124.6121667,16.159,4.28,1,,222,2
2969,b'nc72383481',1421760096970,36.4333333,-120.971,9.39,4.43,1,,2744,4
2970,b'nn00478560',1421917756708,41.8833,-119.6332,11.7,4.5,1,,4042,5
2971,b'nc72387946',1422479333710,40.3178333,-124.6066667,16.881,5.72,1,,222,17
2972,b'nn00479760',1422529399351,41.8797,-119.6241,9.4,4.2,1,,4042,2
2973,b'nc72388626',1422558835180,40.3113333,-124.5891667,17.699,4.25,1,,263,2
2974,b'nn00482627',1423880936228,37.1418,-117.2618,17.0,4.8,1,,5796,8
2975,b'nc72418390',1427463014330,36.2271667,-120.3528333,10.44,4.11,1,,3309,1
2976,b'ci37352384',1427707316690,34.7911667,-116.2611667,2.912,4.04,1,,6397,0
2977,b'ci37359304',1428520995390,32.376,-115.2085,7.281,4.27,1,,6916,2
2978,b'ci37359312',1428521428070,32.4111667,-115.2448333,5.951,4.03,1,,6917,0
2979,b'ci37166079',1432178129690,33.1621667,-115.6425,5.74,4.1,1,,6716,1
2980,b'nc72453246',1432263180780,38.4316667,-122.2503333,12.83,4.09,1,,1629,0
2981,b'nc72455721',1432635455820,40.6508333,-124.712,19.72,4.34,1,,185,3
2982,b'nn00501944',1437011531994,41.8986,-119.6367,10.1,4.6,1,,4042,6
2983,b'nn00501947',1437011846295,41.9006,-119.6373,8.5,4.0,1,,4043,0
2984,b'nn00503084',1437602827567,41.8878,-119.6288,7.8,4.0,1,,4042,0
2985,b'nn00503760',1437959133610,41.8875,-119.6226,10.7,4.5,1,,4042,5
2986,b'nn00506331',1439465467857,41.8856,-119.622,10.3,4.2,1,,4042,2
2987,b'nc72507396',1439819357320,37.8366667,-122.2321667,4.69,4.01,1,,1623,0
2988,b'nn00509589',1441678519980,38.6488,-118.8064,6.2,4.4,1,,4767,4
2989,b'nn00510518',1442238948087,41.8594,-119.6271,9.7,4.7,1,,4042,7
2990,b'ci37243591',1442419847340,34.1371667,-116.858,9.55,4.0,1,,6026,0
2991,b'nn00512427',1443321840617,41.8709,-119.6123,10.2,4.2,1,,4042,2
2992,b'nn00512709',1443485010399,41.8542,-119.6368,11.9,4.2,1,,4042,2
2993,b'nc72547610',1446431641250,40.3646667,-125.3966667,13.67,4.33,1,,2,3
2994,b'ci37272591',1447435037980,31.6135,-116.0156667,5.36,4.28,1,,6481,2
2995,b'nn00519379',1447897202547,41.8696,-119.619,12.9,4.2,1,,4042,2
2996,b'nn00519381',1447897817403,41.8731,-119.6231,12.1,4.0,1,,4042,0
2997,b'nn00521538',1449400407887,41.8575,-119.6317,10.5,4.1,1,,4042,1
2998,b'nn00523696',1450853167342,39.4309,-119.7845,9.7,4.4,1,,3920,4
2999,b'nn00523848',1450989038087,41.8807,-119.5937,11.3,4.4,1,,4140,4
3000,b'ci37506472',1451241078030,35.2143333,-117.2815,3.17,4.25,1,,5777,2
3001,b'nc72571010',1451360128390,41.0703333,-125.286,16.86,4.87,1,,20,8
3002,b'ci37507576',1451440137310,34.191,-117.4131667,6.98,4.4,1,,5633,4
3003,b'nc72572665',1451711506620,40.3083333,-124.6871667,14.67,4.44,1,,222,4
3004,b'nn00525194',1451835323944,41.8685,-119.6,10.7,4.1,1,,4042,1
3005,b'ci37510616',1452091354880,33.9585,-116.8883333,16.67,4.39,1,,6024,3
3006,b'nc72574495',1452145792430,40.2731667,-124.3395,16.95,4.31,1,,349,3
3007,b'ci37299263',1453649536360,34.6971667,-116.2391667,2.61,4.11,1,,6396,1
3008,b'nc72592670',1455663866910,37.2023333,-118.4035,15.06,4.77,1,,5005,7
3009,b'nc72592705',1455665251020,37.2023333,-118.3998333,15.08,4.31,1,,5068,3
3010,b'ci37526424',1455948800330,34.6098333,-116.6288333,6.7,4.31,1,,6156,3
3011,b'ci37527664',1456197592940,34.6943333,-116.2428333,2.35,4.1,1,,6396,1
3012,b'ci37528064',1456272143630,35.5423333,-119.3728333,22.14,4.87,1,,4274,8
3013,b'ci37534768',1457772160300,34.5216667,-119.0748333,19.3,4.13,1,,4562,1
3014,b'nn00536374',1458545830535,38.4792,-118.3662,9.9,4.3,1,,5080,3
3015,b'nn00536804',1458640845356,38.6555,-118.7841,10.9,4.1,1,,4831,1
3016,b'nc72642536',1464386428500,40.3955,-125.3781667,18.47,4.5,1,,2,5
3017,b'ci37374687',1465545878700,33.4315,-116.4426667,12.31,5.19,1,,6267,11
3018,b'nn00550898',1467933280556,38.6539,-118.7984,6.0,4.3,1,,4831,3
3019,b'nn00550904',1467934845777,38.6516,-118.7943,9.1,4.5,1,,4831,5
3020,b'nc72663506',1468964318910,36.6925,-121.3296667,5.87,4.22,1,,2377,2
3021,b'nc72664436',1469142545780,40.7243333,-123.8918333,26.24,4.81,1,,600,8
3022,b'ci37644544',1469982065830,32.9583333,-115.7605,3.2,4.03,1,,6660,0
3023,b'nc72670060',1470286535040,40.1538333,-120.2131667,6.87,4.48,1,,3444,4
3024,b'nc72672610',1470797837510,39.3293333,-122.8018333,14.45,5.09,1,,1196,10
3025,b'nc72686711',1472419252090,40.4365,-123.4078333,35.62,4.49,1,,822,4
3026,b'ci37700296',1474900268040,33.2976667,-115.7136667,2.2,4.32,1,,6663,3
3027,b'ci37701544',1474946638150,33.2998333,-115.7123333,4.84,4.33,1,,6663,3
3028,b'ci37701632',1474947375240,33.3058333,-115.701,2.52,4.13,1,,6664,1
3029,b'nc72716540',1477550243630,40.3461667,-124.5465,23.97,4.11,1,,263,1
3030,b'nc72721105',1478437246390,39.6598333,-123.6373333,-0.65,4.06,1,,698,0
3031,b'nc72733405',1480962795480,40.2785,-124.386,22.1,4.35,1,,349,3
3032,b'nc72737985',1481733665530,38.8221667,-122.8413333,1.48,5.01,1,,1191,10
3033,b'nn00570709',1482913080613,38.3755,-118.8989,11.3,5.6,1,,4764,16
3034,b'nn00570710',1482913332208,38.3904,-118.8972,12.2,5.6,1,,4764,16
3035,b'nn00570744',1482916427243,38.3777,-118.8957,8.8,5.5,1,,4764,15
3036,b'nc72766046',1487638672710,38.7958333,-122.7353333,1.32,4.16,1,,1260,1
3037,b'nc72771146',1488827960810,40.3523333,-124.7748333,25.15,4.04,1,,182,0
3038,b'nc72782971',1490957753700,36.8776667,-121.6141667,6.2,4.0,1,,2112,0
3039,b'ci37646983',1494996145330,34.4191667,-120.0021667,2.25,4.06,1,,3579,0
3040,b'nc72820761',1498339323060,40.2878333,-124.2988333,9.14,4.03,1,,395,0
3041,b'nn00596256',1500283624956,36.7304,-115.9092,6.8,4.1,1,,6588,1
3042,b'nc72852151',1501286560910,40.7821667,-125.1806667,26.54,5.08,1,,43,10
3043,b'nc72852946',1501348106240,41.0753333,-125.3303333,24.34,4.58,1,,9,5
3044,b'ci37980632',1503431519450,35.9043333,-116.9223333,6.14,4.12,1,,5980,1
3045,b'nc72906781',1507596798270,37.3135,-121.672,9.69,4.09,1,,2117,0
3046,b'ci38031584',1509050331340,34.4213333,-120.6785,4.35,4.33,1,,3006,3
3047,b'nc72923380',1510601489050,36.6305,-121.2443333,6.31,4.58,1,,2468,5
3048,b'nc72939656',1513227438580,39.6076667,-123.6458333,7.04,4.26,1,,698,2
3049,b'nc72948801',1515062377730,37.8551667,-122.2568333,12.31,4.38,1,,1623,3
3050,b'nc72950451',1515351660490,40.3986667,-125.2446667,29.45,4.52,1,,13,5
3051,b'nc72955520',1516254911950,38.785,-122.7433333,1.81,4.22,1,,1260,2
3052,b'nc72981481',1520575288350,40.2918333,-124.5423333,15.09,4.48,1,,262,4
3053,b'nc72988726',1521735889560,40.7513333,-124.3891667,24.52,4.42,1,,354,4
3054,b'nc72988926',1521774579100,40.4278333,-124.5108333,25.19,4.66,1,,264,6
3055,b'ci37908735',1522956556500,33.8375,-119.7258333,9.87,5.29,1,,3864,12
3056,b'nc73012946',1525737064070,40.677,-125.3246667,16.0,4.47,1,,5,4
3057,b'ci38167848',1525780174020,34.016,-116.7798333,12.89,4.49,1,,6088,4
