y,month,d,h,minute,s,lon,lat,depth,mw
1844,2,26,0,0,0,175,-41,25,5.5
1844,4,26,0,0,0,175,-40,25,5.5
1844,5,5,0,0,0,175,-40,25,5.5
1844,6,24,0,0,0,174,-41,25,5.5
1846,5,7,0,0,0,175,-40,25,5.5
1846,7,4,18,0,0,172,-42,25,5.5
1846,7,26,17,0,0,175,-41,25,5.5
1846,12,5,9,0,0,174.5,-41,25,5.5
1847,7,24,10,50,0,175,-41,25,5.5
1848,4,9,7,50,0,175,-40,25,5.5
1848,4,19,13,0,0,175,-41,25,5.5
1848,11,9,0,0,0,173,-41,25,5.5
1848,11,29,2,0,0,175,-41,25,5.5
1849,2,23,18,0,0,175,-40,25,5.5
1849,5,5,1,35,0,175,-41,25,5.5
1849,10,2,0,0,0,175,-41,25,5.5
1849,12,11,6,0,0,175,-40,25,5.5
1850,5,31,7,0,0,176,-39,25,5.5
1851,9,7,2,5,0,174.5,-41,25,5.5
1851,9,26,15,0,0,175,-41,25,5.5
1852,3,23,18,0,0,174,-39,25,5.5
1853,6,4,17,0,0,174,-40,25,5.5
1853,6,7,0,40,0,174,-40,25,5.5
1853,12,17,15,10,0,174,-39,25,5.5
1853,12,18,16,0,0,175,-40,25,5.5
1854,5,3,9,0,0,174,-41,25,5.5
1855,10,21,0,0,0,174,-39,25,5.5
1888,12,27,0,0,0,172,-43,25,5.5
1891,3,9,0,0,0,174,-41.5,25,5.5
1891,7,5,0,0,0,175,-41,25,5.5
1895,8,4,6,30,0,172.9,-43.5,25,5.5
1907,3,6,13,45,0,174,-42,25,5.5
1918,2,19,14,15,0,174,-41.5,25,5.5
1921,4,2,23,0,0,177.5,-39,25,5.5
1921,7,20,15,57,0,177,-39.5,25,5.5
1921,11,5,20,47,0,173,-44,25,5.5
1922,6,11,1,16,0,176,-39,25,5.5
1922,8,16,12,48,0,174,-42,25,5.5
1925,11,27,14,27,0,174,-42,25,5.5
1925,12,9,13,41,0,173,-41,25,5.5
1926,3,18,13,28,0,175,-41,25,5.5
1927,5,18,2,0,0,173,-41,25,5.5
1927,5,20,0,0,0,178,-38,25,5.5
1927,10,15,0,0,0,174,-39,25,5.5
1927,11,7,0,0,0,175.5,-37.5,25,5.5
1929,5,29,3,50,0,176,-40,25,5.5
1930,4,27,13,50,0,173,-41,25,5.5
1930,11,9,6,2,0,173,-41,25,5.5
1931,2,2,22,55,0,177,-39.3,25,5.5
1931,3,8,11,50,0,177,-39.3,25,5.5
1931,4,3,19,25,0,172,-41,25,5.5
1931,4,21,23,40,0,177,-40,25,5.5
1931,7,19,9,7,0,176,-41,25,5.5
1931,7,24,14,10,0,173,-41,25,5.5
1931,7,29,0,0,0,177,-40,25,5.5
1935,7,15,11,59,0,176,-39,25,5.5
1937,6,3,0,4,0,175.8,-37,25,5.5
1938,1,18,2,44,0,176,-40,25,5.5
1939,2,23,23,21,0,177,-38,25,5.5
1940,1,11,12,35,24,173,-40.2,25,5.5
1941,8,14,16,55,36,180,-38.5,25,5.5
1925,4,30,10,5,0,173.5,-42.5,25,5.57
1993,8,11,4,9,15.524,166.9262,-45.2441,25,5.6
1938,12,15,9,12,0,176.55,-40.08,25,5.61
1875,9,14,12,0,0,178,-39,25,5.8
1922,7,14,19,52,0,176,-39,25,5.8
1922,7,16,12,30,0,176,-39,25,5.8
1931,2,3,8,41,0,177,-39.3,25,5.8
2011,11,18,7,51,21.278,179.9527,-37.4422,25,5.8
1957,12,31,14,28,20.46,166.05,-44.88,25,5.875
1840,5,25,17,0,0,175,-41,25,6
1846,12,4,5,45,0,174.5,-41,25,6
1851,7,26,21,0,0,173,-41,25,6
1855,2,9,0,0,0,175,-41.4,25,6
1868,10,26,0,0,0,174,-39,25,6
1894,5,20,22,13,0,175,-41,25,6
1922,6,18,17,30,0,176,-39,25,6
1929,6,18,14,31,0,172.2,-41.7,25,6
1929,6,18,21,58,0,172.2,-41.7,25,6
1940,2,26,6,16,36,176.5,-39.5,25,6
1939,4,20,0,0,0,167.5,-46.5,25,6.05
1846,7,13,6,20,0,166,-47,25,6.3
1929,6,20,14,47,0,172.2,-41.7,25,6.3
1934,3,15,10,46,36.707,177.229,-39.3138,25,6.3
1815,1,1,0,0,0,174,-39,25,6.5
1817,1,1,0,0,0,167,-46,25,6.5
1835,1,1,0,0,0,175,-37,25,6.5
1838,1,1,0,0,0,175.1,-39.4,25,6.5
1846,11,18,19,0,0,172,-41,25,6.5
1853,1,1,8,45,0,174,-39,25,6.8
1939,2,10,15,35,0,167,-45,25,7
1979,10,12,10,25,22.1,166.03,-46.7,25,7.3
1460,1,1,0,0,0,174.8,-41.4,25,7.5
1826,1,1,0,0,0,167,-45,25,7.5
1863,2,22,13,0,0,176.5,-40,25,7.5
2016,11,15,0,46,14.104,173.8648,-42.3333,24.999,3.6079
2017,3,22,12,17,37.422,174.1514,-41.6028,24.9939,3.9777
2001,12,12,13,30,11.386,166.9737,-45.121,24.99,4.2068
2014,1,20,2,58,0.348,175.8705,-40.6586,24.989,4.0924
2017,11,11,1,54,39.597,178.8686,-37.211,24.9834,3.8671
1993,8,26,9,55,41.124,166.7702,-45.1335,24.9772,3.9885
2016,11,16,4,22,6.378,173.871,-42.3631,24.968,3.7034
2016,8,31,22,4,35.392,179.2152,-37.0774,24.9658,5.8
2003,12,6,14,4,3.854,167.0605,-45.1187,24.9645,3.6194
2012,1,9,4,28,41.218,176.9444,-39.8462,24.954,3.5978
1998,9,11,18,15,57.883,179.1531,-37.7398,24.9505,3.7621
2004,9,25,23,19,27.943,176.9697,-39.8662,24.95,3.6192
2016,11,24,15,49,48.584,173.6049,-42.3596,24.95,4.0797
2016,9,1,19,5,59.702,179.0269,-37.2353,24.914,4.292
2002,12,5,19,24,43.058,178.6263,-38.3952,24.91,3.8804
2009,8,4,3,23,6.651,166.6732,-45.382,24.9,3.6574
2016,11,15,8,0,38.122,173.185,-42.5221,24.896,4.3
1988,6,17,1,43,53.568,176.7346,-41.4333,24.8941,4.218
2009,7,31,16,15,11.351,166.7096,-45.4461,24.893,4
1990,4,15,11,37,40.06,178.6143,-38.8501,24.8687,3.9875
2017,12,26,6,17,20.03,174.6454,-41.2927,24.8675,3.6991
1995,11,17,10,29,2.208,175.3647,-40.8309,24.8635,4.1425
1996,12,9,23,22,58.572,176.7297,-40.2287,24.8625,4.0457
1990,11,6,5,43,32.613,167.4748,-45.0549,24.8577,3.9049
2016,11,17,17,26,16.47,174.0485,-42.3535,24.857,3.6591
1990,10,5,0,4,35.077,175.5057,-41.6471,24.8561,3.7081
1994,5,9,6,8,40.412,179.1428,-37.5637,24.8457,3.5786
2014,3,24,13,14,56.72,175.8847,-40.6559,24.844,3.5338
1999,4,3,16,8,42.423,179.1626,-37.868,24.8304,4.0497
2008,11,16,10,1,27.704,175.5462,-40.8983,24.83,3.6562
2009,10,1,3,52,30.922,166.0324,-46.0877,24.8271,3.8922
1991,6,1,15,15,15.213,176.9402,-40.6696,24.8246,3.6408
2005,4,12,2,44,19.786,176.9225,-37.2152,24.82,3.7
2016,9,2,4,17,1.363,179.0908,-37.1851,24.811,4.1679
2013,2,22,18,21,53.234,177.3736,-39.2478,24.8047,4.8
2010,9,3,16,40,20.677,172.5444,-43.5879,24.8006,4.476
1995,11,20,22,1,37.75,172.7407,-43.3809,24.7909,3.8162
2007,4,28,6,29,46.297,174.9805,-40.099,24.79,3.9475
2016,11,16,22,45,1.403,173.4793,-42.5149,24.782,3.6874
2003,8,24,1,12,8.404,167.0608,-45.0778,24.77,3.8182
2019,3,15,16,34,42.997,177.8643,-38.798,24.7604,3.8
2014,10,27,23,44,47.978,175.873,-40.6521,24.752,4.282
2016,11,16,14,20,46.796,173.7211,-42.2814,24.731,3.6253
2011,11,16,7,28,44.975,178.1075,-38.9692,24.7213,4.3
2016,11,16,0,46,27.589,173.7935,-42.3745,24.705,3.6176
2014,11,18,1,8,48.13,180.342,-39.0621,24.6875,3.9822
1992,5,24,5,33,14.291,179.0916,-37.7484,24.6821,3.9253
2017,9,18,11,35,56.824,178.4133,-38.7208,24.6767,3.833
1989,7,23,21,41,33.834,174.3536,-40.5123,24.6757,4.0202
1993,9,2,9,0,13.659,166.8912,-45.2412,24.6621,3.8356
2016,11,17,6,25,56.655,173.2165,-42.5286,24.661,3.6281
1997,12,16,3,29,48.958,179.2879,-37.9047,24.6517,3.9182
2016,11,13,13,42,29.987,173.7122,-42.2917,24.641,4.1734
2018,11,20,9,35,34.767,178.0859,-38.5915,24.624,3.7
1994,3,22,21,54,11.73,174.8923,-39.233,24.6196,3.7366
2019,4,23,16,37,10.033,175.9667,-40.2598,24.6119,4.4
2000,7,21,16,49,41.6,174.839,-39.3543,24.6103,4.0813
2016,11,13,22,54,18.487,173.5776,-42.3318,24.571,4.8
2002,5,12,18,58,7.631,179.2718,-37.7844,24.5681,3.7795
2000,4,9,4,44,41.117,178.0377,-38.5734,24.5629,3.5296
1999,11,6,17,29,59.152,174.9816,-40.1131,24.5555,4.0548
2013,1,9,8,2,32.574,178.1459,-38.4916,24.554,4
2018,11,6,18,50,26.676,177.5347,-39.1563,24.5511,3.5999
2003,8,24,15,24,22.492,166.8818,-45.2242,24.54,3.6683
2003,8,21,12,25,33.36,166.8947,-45.3038,24.54,4.6902
2020,4,7,5,38,6.03,176.2116,-39.7683,24.5225,4.3
2017,4,17,5,32,47.874,176.9329,-39.8699,24.5213,4.4
2016,11,14,6,16,32.091,173.0916,-42.5882,24.497,3.7819
2018,5,9,15,9,41.168,178.7998,-37.5058,24.4937,4.276
2019,7,30,22,50,5.982,177.5484,-39.2864,24.4907,3.567
2016,11,15,16,43,55.573,173.9571,-42.5767,24.49,3.8876
1995,2,10,4,5,18.866,179.1387,-37.9837,24.479,3.7009
2000,5,3,7,46,23.5,174.9258,-40.0912,24.4779,3.5204
2011,4,26,10,28,49.695,176.9917,-40.1397,24.4618,4.4
1994,11,8,1,35,47.772,176.9079,-39.3768,24.4575,3.5378
2013,9,2,14,55,56.981,176.839,-39.3444,24.4531,3.5855
2012,3,31,0,32,19.17,166.5174,-46.2305,24.4531,3.7
2003,8,25,9,3,16.552,166.8688,-45.2415,24.45,3.8305
1999,8,20,18,2,31.988,175.003,-41.4275,24.4447,4.1854
2016,12,8,5,13,26.694,173.8365,-42.3285,24.44,3.7099
1993,8,17,6,56,0.074,166.6872,-45.2732,24.4108,3.5459
2002,11,25,5,47,17.054,175.0257,-40.0602,24.41,3.6234
2016,10,3,6,25,32.086,179.2208,-36.9983,24.407,4.7315
1995,8,11,16,48,14.349,175.7431,-40.842,24.3973,3.911
2001,10,23,19,50,53.076,166.8745,-45.1803,24.39,3.6183
2005,11,15,23,6,25.53,174.3117,-41.5685,24.35,3.6467
2016,11,14,5,51,36.587,173.8796,-42.3211,24.331,4.4
1988,5,15,19,18,28.623,168.3679,-44.0505,24.3263,3.9141
2015,12,29,23,36,17.859,175.9572,-40.5408,24.324,4.5
2016,11,13,23,7,31.612,173.8969,-42.3183,24.319,3.6569
1990,10,10,7,37,42.97,175.4653,-41.6716,24.3168,3.5622
1994,7,11,5,26,30.432,176.353,-40.6358,24.2947,3.6306
1996,3,1,7,0,13.111,178.0245,-38.5395,24.2756,3.907
1992,5,6,22,38,28.409,166.9499,-45.2447,24.2748,3.5184
1992,5,5,10,57,54.527,175.0699,-39.2992,24.2693,3.55
2016,11,15,11,45,25.715,173.3231,-42.5131,24.262,3.9
2019,6,20,19,18,37.17,175.5711,-40.9471,24.2365,3.5037
2009,7,31,13,22,37.489,166.7564,-45.43,24.2353,4
2016,11,30,4,52,24.723,173.2307,-42.5296,24.226,3.5657
1994,9,28,13,29,56.311,172.0935,-41.339,24.2251,3.8998
1993,1,23,20,38,58.501,179.1823,-37.9422,24.2197,3.7448
2015,3,27,22,16,58.447,164.6949,-44.1536,24.2188,4.2771
2016,11,16,15,29,48.813,173.6005,-42.2226,24.217,4
2016,11,13,20,14,51.808,173.8256,-42.3062,24.214,4.5
2016,9,1,19,27,44.436,179.0808,-37.175,24.213,4.1127
1995,6,11,4,49,37.778,179.0945,-37.7832,24.2115,4.5688
2008,11,5,22,33,49.52,175.9702,-40.5337,24.21,3.5377
2005,6,3,11,54,47.526,175.0378,-40.1863,24.21,3.7732
2016,11,27,23,41,54.27,173.5739,-42.3471,24.209,4.4
2003,9,4,11,19,30.796,166.8952,-45.1827,24.19,3.5928
1989,4,2,22,1,38.493,174.3714,-40.5108,24.181,4.0314
2016,11,15,16,56,47.568,173.8692,-42.3354,24.171,3.592
2009,9,9,3,5,40.881,166.5975,-45.5277,24.17,3.5043
1994,9,25,13,16,51.564,179.2226,-38.0992,24.1638,4.2721
2019,7,18,11,58,34.871,180.8398,-36.7247,24.1541,3.9903
2013,6,20,3,54,11.556,176.8895,-40.3105,24.147,3.517
2001,1,18,1,18,3.046,178.8987,-37.7465,24.1334,3.601
1993,8,12,18,19,0.33,166.8577,-45.3441,24.1155,3.6571
2016,9,4,1,49,14.884,179.1394,-37.1477,24.115,3.6133
2016,11,29,3,9,37.82,173.7705,-42.2521,24.106,4.3
2012,5,30,22,27,58.03,171.3686,-43.7912,24.1016,4.4
2001,10,23,15,43,57.845,166.9407,-45.1847,24.1,3.5306
2003,8,30,21,2,5.708,166.7988,-45.3435,24.1,3.6397
2019,10,1,9,52,17.908,177.7781,-39.0991,24.0863,4
2000,8,25,13,3,6.264,178.7891,-37.467,24.079,3.6805
2001,9,2,23,28,47.074,177.8483,-38.5935,24.06,3.6397
2004,7,18,0,0,24.51,175.5893,-39.9115,24.06,4.076
2009,8,7,10,48,42.4,166.6345,-45.4653,24.06,4.0835
1993,8,15,3,47,56.094,166.294,-44.9283,24.0591,3.8825
1992,5,24,5,53,8.12,179.1105,-37.7273,24.0523,3.5714
2009,4,4,13,11,55.544,178.4666,-38.6778,24.0419,3.7522
2010,12,28,7,20,21.993,166.7611,-45.3338,24.0389,3.7
2015,1,8,23,5,41.393,175.9783,-40.5321,24.031,3.5018
2016,12,4,15,19,31.837,173.7432,-42.1462,24.028,4.1862
2004,7,11,14,28,13.584,178.2567,-38.3463,24.02,3.5863
1993,9,6,5,13,30.908,175.3674,-40.8857,24.0198,3.5347
1978,5,20,0,25,22.62,167.12,-45.18,24,3.5214
1984,4,2,9,19,47.39,174.46,-41.75,24,3.6724
1986,4,5,8,34,6.64,173.4,-40.73,24,3.8029
1984,8,23,21,26,40.84,175.15,-40.93,24,3.959
1985,1,14,19,11,16.35,178.7,-37.53,24,4.1446
1994,12,15,16,58,3.852,177.4324,-37.265,24,5.2154
2016,9,2,20,21,38.624,179.2354,-36.8555,23.995,4.4965
2017,1,26,7,20,57.255,173.5888,-42.4112,23.9844,3.7078
2011,7,15,6,22,59.497,176.6279,-40.3506,23.9814,4.2237
2003,9,6,22,56,29.984,166.9053,-45.1742,23.97,4.0885
2000,6,20,11,49,1.033,166.7765,-45.3687,23.9582,3.6816
2010,5,11,2,53,23.832,166.5942,-45.568,23.92,3.9
2016,11,13,17,20,58.828,173.7293,-42.255,23.914,3.9452
2016,9,2,7,19,42.005,179.1839,-36.9473,23.904,3.7743
2008,10,17,6,28,24.573,174.9562,-40.0983,23.9,3.5583
2005,12,23,9,29,48.206,166.8986,-45.2511,23.8982,3.9
2009,7,24,13,28,40.306,166.7221,-45.3933,23.8969,4
2008,9,26,7,23,2.845,173.9235,-42.3086,23.8942,5
2016,9,9,22,40,29.047,179.2447,-37.0607,23.891,3.8566
2016,12,3,0,50,17.299,174.3098,-41.7556,23.881,3.8477
2006,3,10,11,55,12.873,174.9842,-40.099,23.88,3.8322
2020,1,7,13,22,26.582,176.056,-40.9864,23.8737,3.7
2009,7,18,1,25,4.155,166.613,-45.358,23.87,4.3
2016,4,11,23,7,21.125,175.4656,-40.8913,23.8672,3.6247
2016,4,11,19,41,6.569,175.4944,-40.893,23.8672,4.9
1995,6,1,6,28,21.199,166.8535,-45.3431,23.8642,3.8172
2016,11,14,16,53,25.037,174.3923,-42.211,23.86,3.7379
2005,10,19,0,5,33.406,176.2542,-40.368,23.86,4.2
1990,10,15,3,13,24.877,175.4329,-41.6447,23.8566,3.5959
2016,11,13,16,58,45.097,173.634,-42.1429,23.843,3.548
2011,6,26,22,0,27.925,176.5434,-40.9917,23.828,3.6973
1993,8,15,23,16,19.586,166.7151,-45.2116,23.8256,3.7366
2016,11,14,18,47,26.769,173.878,-42.3292,23.819,3.7331
1993,8,14,0,43,51.6,166.7972,-45.3204,23.8147,3.5
2014,1,20,2,56,31.866,175.8562,-40.6835,23.8,4.0571
1996,10,2,22,8,34.75,174.7701,-40.6504,23.7762,3.5357
1990,5,13,4,28,42.972,176.434,-40.4171,23.7721,3.651
2002,12,11,14,41,59.791,177.0782,-39.4538,23.76,3.6367
2000,4,12,14,10,1.138,177.9988,-38.5732,23.7235,3.5286
1993,8,15,7,4,35.885,166.7572,-45.3006,23.7123,4.5484
1992,5,16,17,57,13.493,178.3665,-38.2338,23.7078,5.8
1990,10,6,5,49,49.907,175.5287,-41.6653,23.7017,3.5612
2017,11,2,8,5,24.242,179.1467,-37.7899,23.6993,3.615
2019,2,28,19,55,39.966,178.8594,-37.5791,23.683,4.8
2006,11,14,19,58,10.428,178.9062,-37.4573,23.679,4.7
2015,10,25,16,38,3.613,175.1639,-42.3332,23.673,3.5009
1998,10,16,20,31,27.596,179.2001,-38.3715,23.6701,3.7907
2003,5,31,19,15,46.179,174.4308,-39.1967,23.67,4.3282
2016,12,21,2,27,8.685,173.8436,-42.3766,23.667,4.3
2016,11,30,17,19,35.052,173.5015,-42.3743,23.665,3.8309
1990,5,13,6,59,33.774,176.3969,-40.3898,23.6612,3.757
2015,3,10,17,17,40.484,180.0232,-37.8561,23.6563,4.2516
1993,4,28,21,39,30.351,174.4394,-39.9178,23.6531,3.5949
2014,9,23,3,24,12.606,175.9639,-40.5353,23.645,3.604
1992,10,24,17,13,49.796,176.4919,-40.4405,23.6407,3.5949
2016,11,15,8,8,27.55,173.5905,-42.2309,23.632,3.9966
2016,11,15,5,7,30.986,173.7398,-42.2926,23.62,3.623
2003,9,11,2,40,28.233,166.6762,-45.3105,23.61,3.7264
2006,12,26,8,13,1.442,177.9125,-38.4258,23.6,3.5783
2016,11,14,0,59,0.908,173.5945,-42.3399,23.592,4.1483
1996,6,18,20,6,19.082,173.7385,-42.535,23.5895,3.9416
2016,11,15,18,29,43.389,173.6202,-42.4382,23.578,3.615
1993,8,17,6,53,7.461,166.6915,-45.2933,23.5751,4.6005
2016,11,14,20,14,52,173.8778,-42.333,23.575,3.5862
2019,11,29,17,30,41.616,177.8839,-39.2722,23.5678,4.1
2005,12,23,2,37,51.784,176.3173,-40.818,23.56,4.1
2004,8,7,12,15,45.436,178.7206,-38.6878,23.5531,3.5409
2017,10,8,20,19,9.036,174.7775,-39.2714,23.5529,3.51
2003,9,28,8,12,37.974,166.9507,-45.1448,23.55,4.6127
1993,8,13,16,57,31.025,166.7598,-45.3304,23.5324,3.6377
2005,2,14,16,11,4.421,175.0227,-40.0705,23.53,3.5176
2020,12,23,0,40,0.403,173.3089,-43.445,23.5282,3.7
2016,9,1,22,2,32.524,179.1417,-37.0272,23.521,3.5724
2003,10,19,3,59,17.588,167.1045,-44.9618,23.52,4.9156
2007,7,8,12,48,46.978,176.6541,-40.3485,23.5042,3.9
2005,6,29,5,52,5.561,175.0277,-40.0605,23.5,3.5742
1999,3,10,13,43,47.177,174.3178,-40.8743,23.477,3.5153
2016,11,14,3,6,1.209,173.857,-42.3422,23.476,3.6498
2016,11,14,6,30,25.247,173.4584,-42.5049,23.476,3.9325
1995,9,30,13,34,44.538,179.4338,-37.578,23.4639,3.962
2002,5,6,9,42,47.974,176.8633,-40.8949,23.4638,3.7591
1993,4,13,3,28,28.812,176.4968,-39.729,23.4598,4.1334
2016,11,14,0,7,26.407,173.5272,-42.4965,23.446,3.6012
2009,7,18,12,6,28.266,166.329,-45.8598,23.44,3.6724
2009,7,15,13,52,57.11,166.5765,-45.5119,23.4278,4.217
2016,11,21,13,6,45.027,173.5965,-42.2333,23.418,3.6909
2009,7,23,23,15,0.057,166.6725,-45.4599,23.4132,3.7563
2016,11,13,21,57,40.731,173.7995,-42.2795,23.406,4.2
2004,2,28,14,46,36.512,166.9295,-45.2428,23.4022,4.3
2015,5,16,6,32,15.98,177.0432,-39.8888,23.398,3.5447
1996,5,30,12,2,1.045,179.1722,-37.7368,23.3834,3.7581
2004,12,6,8,54,25.294,178.2322,-38.404,23.38,3.5747
2004,1,13,10,42,5.954,166.8982,-45.2227,23.37,3.6778
1994,9,25,10,48,22.696,179.1814,-38.1018,23.3697,4.0028
1991,12,6,20,10,14.403,177.1133,-39.4289,23.3643,3.5908
2009,8,9,14,15,24.247,166.6272,-45.5418,23.3468,4.4
2002,7,4,19,48,11.437,177.234,-37.501,23.33,3.8621
1993,8,17,9,26,58.882,166.7178,-45.255,23.3258,3.6285
2016,9,2,1,16,5.889,179.113,-37.2563,23.312,3.8079
2016,11,13,16,49,40.335,173.4139,-42.5166,23.308,3.7669
1997,6,23,21,33,28.324,176.9493,-39.7835,23.3058,3.5235
2006,11,2,15,13,31.118,176.5407,-39.7043,23.29,4
2015,10,12,8,5,1.718,176.3257,-40.5781,23.2812,5.7
1991,11,22,14,49,47.468,177.0938,-39.4092,23.2785,4.164
2014,9,22,12,6,46.213,175.951,-40.5271,23.276,3.7749
1997,1,12,9,44,26.995,179.0179,-37.9722,23.2688,3.7662
1993,10,31,6,26,10.837,178.1222,-36.7028,23.2574,4.013
1993,8,22,6,52,8.732,166.6905,-45.395,23.2569,3.6438
2015,6,23,16,21,55.314,173.3453,-39.9126,23.252,3.6817
2003,9,3,13,58,32.087,166.666,-45.4612,23.23,3.7795
2016,11,16,12,37,51.646,173.8585,-42.3102,23.215,3.757
1998,10,12,4,18,6.42,179.2843,-37.7731,23.1985,3.7468
2015,6,19,11,49,50.836,177.4184,-39.2031,23.185,3.9229
2003,11,26,7,42,50.438,166.5333,-45.1895,23.18,4.528
2000,8,22,6,1,9.095,178.8855,-37.5052,23.1715,3.7754
2017,11,5,13,49,3.754,177.559,-39.3002,23.1703,3.9377
2016,9,11,18,49,30.269,179.0628,-37.2172,23.163,3.8582
2014,4,25,7,21,11.386,176.1007,-40.9393,23.16,3.6784
1996,6,28,10,37,16.517,174.9196,-39.1149,23.1596,4.4312
1996,1,4,7,29,35.852,175.3672,-41.6185,23.1574,3.8498
2004,1,15,3,16,25.182,166.6787,-45.0262,23.15,4.335
1998,1,6,7,33,22.774,178.8674,-38.5163,23.1484,3.756
2018,3,12,23,51,7.773,174.9992,-39.5094,23.1458,4.0259
2016,11,16,19,13,41.899,173.2218,-42.5701,23.129,3.5077
2017,3,8,4,35,19.211,178.8056,-38.5545,23.1269,3.5096
2003,8,24,9,48,11.735,166.9532,-45.1587,23.11,3.6928
1993,10,24,2,19,27.557,168.521,-45.8857,23.1092,3.6632
2016,9,2,19,25,43.282,179.0356,-37.2182,23.099,3.5801
1990,11,8,12,29,49.009,175.3022,-40.9858,23.0721,3.7509
2017,3,15,11,25,14.473,174.2105,-41.6312,23.071,3.7784
2016,9,5,20,29,4.513,179.1204,-37.1437,23.067,4.1658
2017,1,29,13,10,23.619,174.429,-41.6266,23.0469,3.6
2012,10,9,5,53,57.08,178.5178,-38.3881,23.04,3.6511
2016,12,27,12,43,9.727,173.5557,-42.333,23.038,4.2
1990,5,13,4,26,42.023,176.2914,-40.3459,23.0198,4.2129
2016,11,13,19,25,7.697,173.8406,-42.276,23.006,3.9726
1993,8,14,4,29,33.723,166.8669,-45.2309,23.0026,3.6245
1983,3,22,17,16,1.98,174.82,-39.41,23,3.5153
1985,1,10,18,33,57.25,178.21,-38.03,23,3.6347
1985,12,2,17,32,44.76,177.11,-39.47,23,3.6856
1978,1,1,2,23,34.68,175.13,-41.52,23,3.9355
1978,10,21,13,28,45.25,174.48,-41.52,23,4.1048
1989,5,31,5,54,23.124,166.8693,-45.3254,23,6.4
2003,9,11,11,8,30.042,166.916,-45.1802,22.99,3.9539
2016,9,1,18,24,6.134,179.2429,-37.0035,22.987,3.6849
2003,8,23,18,4,9.613,166.9632,-45.0633,22.98,3.552
1993,8,10,1,3,7.109,166.8118,-45.4321,22.9735,4.4403
1991,7,22,9,4,36.186,175.3987,-40.0915,22.9734,3.7193
2003,8,24,14,46,52.991,166.903,-45.1792,22.97,4.9
1993,10,25,19,35,35.844,178.8213,-37.4166,22.9623,4.3761
2009,7,17,7,3,4.395,166.5542,-45.4457,22.9622,3.5207
2004,6,23,19,13,44.719,166.65,-45.1625,22.96,3.8457
2000,4,8,23,22,18.725,166.6298,-45.4025,22.9395,4.5852
2013,4,14,16,39,11.315,179.4022,-32.773,22.9388,3.7355
2016,11,15,7,31,18.676,173.8329,-42.2916,22.937,3.7696
2014,12,1,12,2,25.9,179.7406,-37.7175,22.907,3.6957
2020,6,23,8,21,11.241,174.6837,-41.0897,22.8955,3.7084
2019,10,2,5,30,56.36,177.7705,-39.101,22.8918,3.8921
1993,8,16,6,46,49.709,166.7832,-45.3277,22.891,3.5541
2016,12,20,5,8,26.883,172.9915,-42.6272,22.882,3.9059
2009,8,9,11,10,57.06,166.6643,-45.2358,22.878,4.3842
1991,2,7,8,57,3.755,178.5033,-39.1477,22.8518,3.8947
2003,10,23,17,19,58.868,167.0515,-45.2023,22.85,4.3955
2016,5,2,9,27,27.507,179.1539,-36.9476,22.839,4.0479
1990,10,5,1,33,35.43,175.5039,-41.6461,22.8316,4.0069
2003,8,24,16,0,50.701,166.9295,-45.1705,22.83,3.5245
2002,12,5,17,15,29.83,178.6497,-38.3937,22.83,3.6102
2009,10,15,23,47,47.09,165.9568,-46.0141,22.8223,3.5634
1993,8,15,7,40,58.05,166.8068,-45.2156,22.8223,4.0681
2003,8,23,23,29,47.686,166.8507,-45.0993,22.8,4.0191
2003,9,3,10,47,9.053,166.8528,-45.229,22.78,3.857
2018,11,3,22,45,55.866,177.8089,-39.213,22.7748,3.8
1994,10,23,11,0,15.208,179.3704,-37.7394,22.7731,3.8366
2014,9,24,21,35,52.275,178.7265,-40.3697,22.773,4.0571
2016,9,1,19,16,6.736,179.0851,-37.0831,22.766,3.7005
1995,7,16,2,15,30.238,175.3532,-41.6441,22.7583,3.8723
2016,1,20,22,51,7.193,174.8285,-40.0717,22.751,3.5086
2004,12,18,23,55,55.413,176.5912,-40.2142,22.73,4.1
2016,11,13,17,8,40.437,174.1081,-41.862,22.728,4.0184
2003,11,22,14,47,59.944,166.9247,-45.1577,22.72,3.548
2009,7,30,2,6,46.458,166.4166,-45.6232,22.6969,4.8
1993,6,26,12,55,27.659,175.5443,-40.908,22.6903,4.0018
2004,9,17,2,22,16.085,177.0638,-39.4228,22.69,4.1
2020,4,29,12,23,39.995,175.863,-40.61,22.6893,3.5
2009,4,5,17,47,22.62,177.0717,-39.4193,22.67,3.9
2016,11,18,15,55,34.73,173.207,-42.5119,22.663,4.4
2018,9,10,6,27,17.126,175.5165,-40.9664,22.6569,3.8668
1993,5,25,2,18,41.367,175.6095,-40.8744,22.6563,4.2496
2015,4,22,22,42,42.416,174.2651,-41.6658,22.6367,4.7
2006,6,4,23,48,38.205,176.3383,-40.3908,22.63,4.4
2016,11,26,15,43,29.432,173.5948,-42.2139,22.624,3.7
1996,10,24,6,45,20.099,174.7261,-39.406,22.6232,3.8162
2003,11,5,2,35,27.448,166.7765,-45.0793,22.6221,3.603
2011,4,29,18,50,52.043,177.8785,-38.599,22.62,3.9
2020,9,27,3,47,23.862,174.9135,-39.1916,22.6004,4.8
1988,8,28,16,40,0.235,178.2565,-40.3764,22.6,3.6703
2013,6,10,5,32,28.421,173.0987,-42.5459,22.598,3.8
